0;0;-6;-3
0;3.81;2;7.5
0.1;4.594903166;1.951056516;8.43860679
0.2;5.302974541;1.809016994;9.354101966
0.3;5.864903166;1.587785252;10.223943
0.4;6.225683551;1.309016994;11.02671151
0.5;6.35;1;11.74264069
0.6;6.225683551;0.690983006;12.35410197
0.7;5.864903166;0.412214748;12.84603915
0.8;5.302974541;0.190983006;13.2063391
0.9;4.594903166;0.048943484;13.42613004
1;3.81;0;13.5
1.1;3.025096834;0.048943484;13.42613004
1.2;2.317025459;0.190983006;13.2063391
1.3;1.755096834;0.412214748;12.84603915
1.4;1.394316449;0.690983006;12.35410197
1.5;1.27;1;11.74264069
1.6;1.394316449;1.309016994;11.02671151
1.7;1.755096834;1.587785252;10.223943
1.8;2.317025459;1.809016994;9.354101966
1.9;3.025096834;1.951056516;8.43860679
2;3.81;2;7.5
2.1;4.594903166;1.951056516;6.56139321
2.2;5.302974541;1.809016994;5.645898034
2.3;5.864903166;1.587785252;4.776057002
2.4;6.225683551;1.309016994;3.973288486
2.5;6.35;1;3.257359313
2.6;6.225683551;0.690983006;2.645898034
2.7;5.864903166;0.412214748;2.153960855
2.8;5.302974541;0.190983006;1.793660902
2.9;4.594903166;0.048943484;1.573869956
3;3.81;0;1.5
3.1;3.025096834;0.048943484;1.573869956
3.2;2.317025459;0.190983006;1.793660902
3.3;1.755096834;0.412214748;2.153960855
3.4;1.394316449;0.690983006;2.645898034
3.5;1.27;1;3.257359313
3.6;1.394316449;1.309016994;3.973288486
3.7;1.755096834;1.587785252;4.776057002
3.8;2.317025459;1.809016994;5.645898034
3.9;3.025096834;1.951056516;6.56139321
4;3.81;2;7.5
4.1;4.594903166;1.951056516;8.43860679
4.2;5.302974541;1.809016994;9.354101966
4.3;5.864903166;1.587785252;10.223943
4.4;6.225683551;1.309016994;11.02671151
4.5;6.35;1;11.74264069
4.6;6.225683551;0.690983006;12.35410197
4.7;5.864903166;0.412214748;12.84603915
4.8;5.302974541;0.190983006;13.2063391
4.9;4.594903166;0.048943484;13.42613004
5;3.81;0;13.5
5.1;3.025096834;0.048943484;13.42613004
5.2;2.317025459;0.190983006;13.2063391
5.3;1.755096834;0.412214748;12.84603915
5.4;1.394316449;0.690983006;12.35410197
5.5;1.27;1;11.74264069
5.6;1.394316449;1.309016994;11.02671151
5.7;1.755096834;1.587785252;10.223943
5.8;2.317025459;1.809016994;9.354101966
5.9;3.025096834;1.951056516;8.43860679
6;3.81;2;7.5
6.1;4.594903166;1.951056516;6.56139321
6.2;5.302974541;1.809016994;5.645898034
6.3;5.864903166;1.587785252;4.776057002
6.4;6.225683551;1.309016994;3.973288486
6.5;6.35;1;3.257359313
6.6;6.225683551;0.690983006;2.645898034
6.7;5.864903166;0.412214748;2.153960855
6.8;5.302974541;0.190983006;1.793660902
6.9;4.594903166;0.048943484;1.573869956
7;3.81;0;1.5
7.1;3.025096834;0.048943484;1.573869956
7.2;2.317025459;0.190983006;1.793660902
7.3;1.755096834;0.412214748;2.153960855
7.4;1.394316449;0.690983006;2.645898034
7.5;1.27;1;3.257359313
7.6;1.394316449;1.309016994;3.973288486
7.7;1.755096834;1.587785252;4.776057002
7.8;2.317025459;1.809016994;5.645898034
7.9;3.025096834;1.951056516;6.56139321
8;3.81;2;7.5
8.1;4.594903166;1.951056516;8.43860679
8.2;5.302974541;1.809016994;9.354101966
8.3;5.864903166;1.587785252;10.223943
8.4;6.225683551;1.309016994;11.02671151
8.5;6.35;1;11.74264069
8.6;6.225683551;0.690983006;12.35410197
8.7;5.864903166;0.412214748;12.84603915
8.8;5.302974541;0.190983006;13.2063391
8.9;4.594903166;0.048943484;13.42613004
9;3.81;0;13.5
9.1;3.025096834;0.048943484;13.42613004
9.2;2.317025459;0.190983006;13.2063391
9.3;1.755096834;0.412214748;12.84603915
9.4;1.394316449;0.690983006;12.35410197
9.5;1.27;1;11.74264069
9.6;1.394316449;1.309016994;11.02671151
9.7;1.755096834;1.587785252;10.223943
9.8;2.317025459;1.809016994;9.354101966
9.9;3.025096834;1.951056516;8.43860679
10;3.81;2;7.5
10.1;4.594903166;1.951056516;6.56139321
10.2;5.302974541;1.809016994;5.645898034
10.3;5.864903166;1.587785252;4.776057002
10.4;6.225683551;1.309016994;3.973288486
10.5;6.35;1;3.257359313
10.6;6.225683551;0.690983006;2.645898034
10.7;5.864903166;0.412214748;2.153960855
10.8;5.302974541;0.190983006;1.793660902
10.9;4.594903166;0.048943484;1.573869956
11;3.81;0;1.5
11.1;3.025096834;0.048943484;1.573869956
11.2;2.317025459;0.190983006;1.793660902
11.3;1.755096834;0.412214748;2.153960855
11.4;1.394316449;0.690983006;2.645898034
11.5;1.27;1;3.257359313
11.6;1.394316449;1.309016994;3.973288486
11.7;1.755096834;1.587785252;4.776057002
11.8;2.317025459;1.809016994;5.645898034
11.9;3.025096834;1.951056516;6.56139321
12;3.81;2;7.5
12.1;4.594903166;1.951056516;8.43860679
12.2;5.302974541;1.809016994;9.354101966
12.3;5.864903166;1.587785252;10.223943
12.4;6.225683551;1.309016994;11.02671151
12.5;6.35;1;11.74264069
12.6;6.225683551;0.690983006;12.35410197
12.7;5.864903166;0.412214748;12.84603915
12.8;5.302974541;0.190983006;13.2063391
12.9;4.594903166;0.048943484;13.42613004
13;3.81;0;13.5
13.1;3.025096834;0.048943484;13.42613004
13.2;2.317025459;0.190983006;13.2063391
13.3;1.755096834;0.412214748;12.84603915
13.4;1.394316449;0.690983006;12.35410197
13.5;1.27;1;11.74264069
13.6;1.394316449;1.309016994;11.02671151
13.7;1.755096834;1.587785252;10.223943
13.8;2.317025459;1.809016994;9.354101966
13.9;3.025096834;1.951056516;8.43860679
14;3.81;2;7.5
14.1;4.594903166;1.951056516;6.56139321
14.2;5.302974541;1.809016994;5.645898034
14.3;5.864903166;1.587785252;4.776057002
14.4;6.225683551;1.309016994;3.973288486
14.5;6.35;1;3.257359313
14.6;6.225683551;0.690983006;2.645898034
14.7;5.864903166;0.412214748;2.153960855
14.8;5.302974541;0.190983006;1.793660902
14.9;4.594903166;0.048943484;1.573869956
15;3.81;0;1.5
15.1;3.025096834;0.048943484;1.573869956
15.2;2.317025459;0.190983006;1.793660902
15.3;1.755096834;0.412214748;2.153960855
15.4;1.394316449;0.690983006;2.645898034
15.5;1.27;1;3.257359313
15.6;1.394316449;1.309016994;3.973288486
15.7;1.755096834;1.587785252;4.776057002
15.8;2.317025459;1.809016994;5.645898034
15.9;3.025096834;1.951056516;6.56139321
16;3.81;2;7.5
16.1;4.594903166;1.951056516;8.43860679
16.2;5.302974541;1.809016994;9.354101966
16.3;5.864903166;1.587785252;10.223943
16.4;6.225683551;1.309016994;11.02671151
16.5;6.35;1;11.74264069
16.6;6.225683551;0.690983006;12.35410197
16.7;5.864903166;0.412214748;12.84603915
16.8;5.302974541;0.190983006;13.2063391
16.9;4.594903166;0.048943484;13.42613004
17;3.81;0;13.5
17.1;3.025096834;0.048943484;13.42613004
17.2;2.317025459;0.190983006;13.2063391
17.3;1.755096834;0.412214748;12.84603915
17.4;1.394316449;0.690983006;12.35410197
17.5;1.27;1;11.74264069
17.6;1.394316449;1.309016994;11.02671151
17.7;1.755096834;1.587785252;10.223943
17.8;2.317025459;1.809016994;9.354101966
17.9;3.025096834;1.951056516;8.43860679
18;3.81;2;7.5
18.1;4.594903166;1.951056516;6.56139321
18.2;5.302974541;1.809016994;5.645898034
18.3;5.864903166;1.587785252;4.776057002
18.4;6.225683551;1.309016994;3.973288486
18.5;6.35;1;3.257359313
18.6;6.225683551;0.690983006;2.645898034
18.7;5.864903166;0.412214748;2.153960855
18.8;5.302974541;0.190983006;1.793660902
18.9;4.594903166;0.048943484;1.573869956
19;3.81;0;1.5
19.1;3.025096834;0.048943484;1.573869956
19.2;2.317025459;0.190983006;1.793660902
19.3;1.755096834;0.412214748;2.153960855
19.4;1.394316449;0.690983006;2.645898034
19.5;1.27;1;3.257359313
19.6;1.394316449;1.309016994;3.973288486
19.7;1.755096834;1.587785252;4.776057002
19.8;2.317025459;1.809016994;5.645898034
19.9;3.025096834;1.951056516;6.56139321
20;3.81;2;7.5
20.1;4.594903166;1.951056516;8.43860679
20.2;5.302974541;1.809016994;9.354101966
20.3;5.864903166;1.587785252;10.223943
20.4;6.225683551;1.309016994;11.02671151
20.5;6.35;1;11.74264069
20.6;6.225683551;0.690983006;12.35410197
20.7;5.864903166;0.412214748;12.84603915
20.8;5.302974541;0.190983006;13.2063391
20.9;4.594903166;0.048943484;13.42613004
21;3.81;0;13.5
21.1;3.025096834;0.048943484;13.42613004
21.2;2.317025459;0.190983006;13.2063391
21.3;1.755096834;0.412214748;12.84603915
21.4;1.394316449;0.690983006;12.35410197
21.5;1.27;1;11.74264069
21.6;1.394316449;1.309016994;11.02671151
21.7;1.755096834;1.587785252;10.223943
21.8;2.317025459;1.809016994;9.354101966
21.9;3.025096834;1.951056516;8.43860679
22;3.81;2;7.5
22.1;4.594903166;1.951056516;6.56139321
22.2;5.302974541;1.809016994;5.645898034
22.3;5.864903166;1.587785252;4.776057002
22.4;6.225683551;1.309016994;3.973288486
22.5;6.35;1;3.257359313
22.6;6.225683551;0.690983006;2.645898034
22.7;5.864903166;0.412214748;2.153960855
22.8;5.302974541;0.190983006;1.793660902
22.9;4.594903166;0.048943484;1.573869956
23;3.81;0;1.5
23.1;3.025096834;0.048943484;1.573869956
23.2;2.317025459;0.190983006;1.793660902
23.3;1.755096834;0.412214748;2.153960855
23.4;1.394316449;0.690983006;2.645898034
23.5;1.27;1;3.257359313
23.6;1.394316449;1.309016994;3.973288486
23.7;1.755096834;1.587785252;4.776057002
23.8;2.317025459;1.809016994;5.645898034
23.9;3.025096834;1.951056516;6.56139321
24;3.81;2;7.5
24.1;4.594903166;1.951056516;8.43860679
24.2;5.302974541;1.809016994;9.354101966
24.3;5.864903166;1.587785252;10.223943
24.4;6.225683551;1.309016994;11.02671151
24.5;6.35;1;11.74264069
24.6;6.225683551;0.690983006;12.35410197
24.7;5.864903166;0.412214748;12.84603915
24.8;5.302974541;0.190983006;13.2063391
24.9;4.594903166;0.048943484;13.42613004
25;3.81;0;13.5
25.1;3.025096834;0.048943484;13.42613004
25.2;2.317025459;0.190983006;13.2063391
25.3;1.755096834;0.412214748;12.84603915
25.4;1.394316449;0.690983006;12.35410197
25.5;1.27;1;11.74264069
25.6;1.394316449;1.309016994;11.02671151
25.7;1.755096834;1.587785252;10.223943
25.8;2.317025459;1.809016994;9.354101966
25.9;3.025096834;1.951056516;8.43860679
26;3.81;2;7.5
26.1;4.594903166;1.951056516;6.56139321
26.2;5.302974541;1.809016994;5.645898034
26.3;5.864903166;1.587785252;4.776057002
26.4;6.225683551;1.309016994;3.973288486
26.5;6.35;1;3.257359313
26.6;6.225683551;0.690983006;2.645898034
26.7;5.864903166;0.412214748;2.153960855
26.8;5.302974541;0.190983006;1.793660902
26.9;4.594903166;0.048943484;1.573869956
27;3.81;0;1.5
27.1;3.025096834;0.048943484;1.573869956
27.2;2.317025459;0.190983006;1.793660902
27.3;1.755096834;0.412214748;2.153960855
27.4;1.394316449;0.690983006;2.645898034
27.5;1.27;1;3.257359313
27.6;1.394316449;1.309016994;3.973288486
27.7;1.755096834;1.587785252;4.776057002
27.8;2.317025459;1.809016994;5.645898034
27.9;3.025096834;1.951056516;6.56139321
28;3.81;2;7.5
28.1;4.594903166;1.951056516;8.43860679
28.2;5.302974541;1.809016994;9.354101966
28.3;5.864903166;1.587785252;10.223943
28.4;6.225683551;1.309016994;11.02671151
28.5;6.35;1;11.74264069
28.6;6.225683551;0.690983006;12.35410197
28.7;5.864903166;0.412214748;12.84603915
28.8;5.302974541;0.190983006;13.2063391
28.9;4.594903166;0.048943484;13.42613004
29;3.81;0;13.5
29.1;3.025096834;0.048943484;13.42613004
29.2;2.317025459;0.190983006;13.2063391
29.3;1.755096834;0.412214748;12.84603915
29.4;1.394316449;0.690983006;12.35410197
29.5;1.27;1;11.74264069
29.6;1.394316449;1.309016994;11.02671151
29.7;1.755096834;1.587785252;10.223943
29.8;2.317025459;1.809016994;9.354101966
29.9;3.025096834;1.951056516;8.43860679
30;3.81;2;7.5
30.1;4.594903166;1.951056516;6.56139321
30.2;5.302974541;1.809016994;5.645898034
30.3;5.864903166;1.587785252;4.776057002
30.4;6.225683551;1.309016994;3.973288486
30.5;6.35;1;3.257359313
30.6;6.225683551;0.690983006;2.645898034
30.7;5.864903166;0.412214748;2.153960855
30.8;5.302974541;0.190983006;1.793660902
30.9;4.594903166;0.048943484;1.573869956
31;3.81;0;1.5
31.1;3.025096834;0.048943484;1.573869956
31.2;2.317025459;0.190983006;1.793660902
31.3;1.755096834;0.412214748;2.153960855
31.4;1.394316449;0.690983006;2.645898034
31.5;1.27;1;3.257359313
31.6;1.394316449;1.309016994;3.973288486
31.7;1.755096834;1.587785252;4.776057002
31.8;2.317025459;1.809016994;5.645898034
31.9;3.025096834;1.951056516;6.56139321
32;3.81;2;7.5
32.1;4.594903166;1.951056516;8.43860679
32.2;5.302974541;1.809016994;9.354101966
32.3;5.864903166;1.587785252;10.223943
32.4;6.225683551;1.309016994;11.02671151
32.5;6.35;1;11.74264069
32.6;6.225683551;0.690983006;12.35410197
32.7;5.864903166;0.412214748;12.84603915
32.8;5.302974541;0.190983006;13.2063391
32.9;4.594903166;0.048943484;13.42613004
33;3.81;0;13.5
33.1;3.025096834;0.048943484;13.42613004
33.2;2.317025459;0.190983006;13.2063391
33.3;1.755096834;0.412214748;12.84603915
33.4;1.394316449;0.690983006;12.35410197
33.5;1.27;1;11.74264069
33.6;1.394316449;1.309016994;11.02671151
33.7;1.755096834;1.587785252;10.223943
33.8;2.317025459;1.809016994;9.354101966
33.9;3.025096834;1.951056516;8.43860679
34;3.81;2;7.5
34.1;4.594903166;1.951056516;6.56139321
34.2;5.302974541;1.809016994;5.645898034
34.3;5.864903166;1.587785252;4.776057002
34.4;6.225683551;1.309016994;3.973288486
34.5;6.35;1;3.257359313
34.6;6.225683551;0.690983006;2.645898034
34.7;5.864903166;0.412214748;2.153960855
34.8;5.302974541;0.190983006;1.793660902
34.9;4.594903166;0.048943484;1.573869956
35;3.81;0;1.5
35.1;3.025096834;0.048943484;1.573869956
35.2;2.317025459;0.190983006;1.793660902
35.3;1.755096834;0.412214748;2.153960855
35.4;1.394316449;0.690983006;2.645898034
35.5;1.27;1;3.257359313
35.6;1.394316449;1.309016994;3.973288486
35.7;1.755096834;1.587785252;4.776057002
35.8;2.317025459;1.809016994;5.645898034
35.9;3.025096834;1.951056516;6.56139321
36;3.81;2;7.5
36.1;4.594903166;1.951056516;8.43860679
36.2;5.302974541;1.809016994;9.354101966
36.3;5.864903166;1.587785252;10.223943
36.4;6.225683551;1.309016994;11.02671151
36.5;6.35;1;11.74264069
36.6;6.225683551;0.690983006;12.35410197
36.7;5.864903166;0.412214748;12.84603915
36.8;5.302974541;0.190983006;13.2063391
36.9;4.594903166;0.048943484;13.42613004
37;3.81;0;13.5
37.1;3.025096834;0.048943484;13.42613004
37.2;2.317025459;0.190983006;13.2063391
37.3;1.755096834;0.412214748;12.84603915
37.4;1.394316449;0.690983006;12.35410197
37.5;1.27;1;11.74264069
37.6;1.394316449;1.309016994;11.02671151
37.7;1.755096834;1.587785252;10.223943
37.8;2.317025459;1.809016994;9.354101966
37.9;3.025096834;1.951056516;8.43860679
38;3.81;2;7.5
38.1;4.594903166;1.951056516;6.56139321
38.2;5.302974541;1.809016994;5.645898034
38.3;5.864903166;1.587785252;4.776057002
38.4;6.225683551;1.309016994;3.973288486
38.5;6.35;1;3.257359313
38.6;6.225683551;0.690983006;2.645898034
38.7;5.864903166;0.412214748;2.153960855
38.8;5.302974541;0.190983006;1.793660902
38.9;4.594903166;0.048943484;1.573869956
39;3.81;0;1.5
39.1;3.025096834;0.048943484;1.573869956
39.2;2.317025459;0.190983006;1.793660902
39.3;1.755096834;0.412214748;2.153960855
39.4;1.394316449;0.690983006;2.645898034
39.5;1.27;1;3.257359313
39.6;1.394316449;1.309016994;3.973288486
39.7;1.755096834;1.587785252;4.776057002
39.8;2.317025459;1.809016994;5.645898034
39.9;3.025096834;1.951056516;6.56139321
40;3.81;2;7.5
40.1;4.594903166;1.951056516;8.43860679
40.2;5.302974541;1.809016994;9.354101966
40.3;5.864903166;1.587785252;10.223943
40.4;6.225683551;1.309016994;11.02671151
40.5;6.35;1;11.74264069
40.6;6.225683551;0.690983006;12.35410197
40.7;5.864903166;0.412214748;12.84603915
40.8;5.302974541;0.190983006;13.2063391
40.9;4.594903166;0.048943484;13.42613004
41;3.81;0;13.5
41.1;3.025096834;0.048943484;13.42613004
41.2;2.317025459;0.190983006;13.2063391
41.3;1.755096834;0.412214748;12.84603915
41.4;1.394316449;0.690983006;12.35410197
41.5;1.27;1;11.74264069
41.6;1.394316449;1.309016994;11.02671151
41.7;1.755096834;1.587785252;10.223943
41.8;2.317025459;1.809016994;9.354101966
41.9;3.025096834;1.951056516;8.43860679
42;3.81;2;7.5
42.1;4.594903166;1.951056516;6.56139321
42.2;5.302974541;1.809016994;5.645898034
42.3;5.864903166;1.587785252;4.776057002
42.4;6.225683551;1.309016994;3.973288486
42.5;6.35;1;3.257359313
42.6;6.225683551;0.690983006;2.645898034
42.7;5.864903166;0.412214748;2.153960855
42.8;5.302974541;0.190983006;1.793660902
42.9;4.594903166;0.048943484;1.573869956
43;3.81;0;1.5
43.1;3.025096834;0.048943484;1.573869956
43.2;2.317025459;0.190983006;1.793660902
43.3;1.755096834;0.412214748;2.153960855
43.4;1.394316449;0.690983006;2.645898034
43.5;1.27;1;3.257359313
43.6;1.394316449;1.309016994;3.973288486
43.7;1.755096834;1.587785252;4.776057002
43.8;2.317025459;1.809016994;5.645898034
43.9;3.025096834;1.951056516;6.56139321
44;3.81;2;7.5
44.1;4.594903166;1.951056516;8.43860679
44.2;5.302974541;1.809016994;9.354101966
44.3;5.864903166;1.587785252;10.223943
44.4;6.225683551;1.309016994;11.02671151
44.5;6.35;1;11.74264069
44.6;6.225683551;0.690983006;12.35410197
44.7;5.864903166;0.412214748;12.84603915
44.8;5.302974541;0.190983006;13.2063391
44.9;4.594903166;0.048943484;13.42613004
45;3.81;0;13.5
45.1;3.025096834;0.048943484;13.42613004
45.2;2.317025459;0.190983006;13.2063391
45.3;1.755096834;0.412214748;12.84603915
45.4;1.394316449;0.690983006;12.35410197
45.5;1.27;1;11.74264069
45.6;1.394316449;1.309016994;11.02671151
45.7;1.755096834;1.587785252;10.223943
45.8;2.317025459;1.809016994;9.354101966
45.9;3.025096834;1.951056516;8.43860679
46;3.81;2;7.5
46.1;4.594903166;1.951056516;6.56139321
46.2;5.302974541;1.809016994;5.645898034
46.3;5.864903166;1.587785252;4.776057002
46.4;6.225683551;1.309016994;3.973288486
46.5;6.35;1;3.257359313
46.6;6.225683551;0.690983006;2.645898034
46.7;5.864903166;0.412214748;2.153960855
46.8;5.302974541;0.190983006;1.793660902
46.9;4.594903166;0.048943484;1.573869956
47;3.81;0;1.5
47.1;3.025096834;0.048943484;1.573869956
47.2;2.317025459;0.190983006;1.793660902
47.3;1.755096834;0.412214748;2.153960855
47.4;1.394316449;0.690983006;2.645898034
47.5;1.27;1;3.257359313
47.6;1.394316449;1.309016994;3.973288486
47.7;1.755096834;1.587785252;4.776057002
47.8;2.317025459;1.809016994;5.645898034
47.9;3.025096834;1.951056516;6.56139321
48;3.81;2;7.5
48.1;4.594903166;1.951056516;8.43860679
48.2;5.302974541;1.809016994;9.354101966
48.3;5.864903166;1.587785252;10.223943
48.4;6.225683551;1.309016994;11.02671151
48.5;6.35;1;11.74264069
48.6;6.225683551;0.690983006;12.35410197
48.7;5.864903166;0.412214748;12.84603915
48.8;5.302974541;0.190983006;13.2063391
48.9;4.594903166;0.048943484;13.42613004
49;3.81;0;13.5
49.1;3.025096834;0.048943484;13.42613004
49.2;2.317025459;0.190983006;13.2063391
49.3;1.755096834;0.412214748;12.84603915
49.4;1.394316449;0.690983006;12.35410197
49.5;1.27;1;11.74264069
49.6;1.394316449;1.309016994;11.02671151
49.7;1.755096834;1.587785252;10.223943
49.8;2.317025459;1.809016994;9.354101966
49.9;3.025096834;1.951056516;8.43860679
50;3.81;2;7.5
50.1;4.594903166;1.951056516;6.56139321
50.2;5.302974541;1.809016994;5.645898034
50.3;5.864903166;1.587785252;4.776057002
50.4;6.225683551;1.309016994;3.973288486
50.5;6.35;1;3.257359313
50.6;6.225683551;0.690983006;2.645898034
50.7;5.864903166;0.412214748;2.153960855
50.8;5.302974541;0.190983006;1.793660902
50.9;4.594903166;0.048943484;1.573869956
51;3.81;0;1.5
51.1;3.025096834;0.048943484;1.573869956
51.2;2.317025459;0.190983006;1.793660902
51.3;1.755096834;0.412214748;2.153960855
51.4;1.394316449;0.690983006;2.645898034
51.5;1.27;1;3.257359313
51.6;1.394316449;1.309016994;3.973288486
51.7;1.755096834;1.587785252;4.776057002
51.8;2.317025459;1.809016994;5.645898034
51.9;3.025096834;1.951056516;6.56139321
52;3.81;2;7.5
52.1;4.594903166;1.951056516;8.43860679
52.2;5.302974541;1.809016994;9.354101966
52.3;5.864903166;1.587785252;10.223943
52.4;6.225683551;1.309016994;11.02671151
52.5;6.35;1;11.74264069
52.6;6.225683551;0.690983006;12.35410197
52.7;5.864903166;0.412214748;12.84603915
52.8;5.302974541;0.190983006;13.2063391
52.9;4.594903166;0.048943484;13.42613004
53;3.81;0;13.5
53.1;3.025096834;0.048943484;13.42613004
53.2;2.317025459;0.190983006;13.2063391
53.3;1.755096834;0.412214748;12.84603915
53.4;1.394316449;0.690983006;12.35410197
53.5;1.27;1;11.74264069
53.6;1.394316449;1.309016994;11.02671151
53.7;1.755096834;1.587785252;10.223943
53.8;2.317025459;1.809016994;9.354101966
53.9;3.025096834;1.951056516;8.43860679
54;3.81;2;7.5
54.1;4.594903166;1.951056516;6.56139321
54.2;5.302974541;1.809016994;5.645898034
54.3;5.864903166;1.587785252;4.776057002
54.4;6.225683551;1.309016994;3.973288486
54.5;6.35;1;3.257359313
54.6;6.225683551;0.690983006;2.645898034
54.7;5.864903166;0.412214748;2.153960855
54.8;5.302974541;0.190983006;1.793660902
54.9;4.594903166;0.048943484;1.573869956
55;3.81;0;1.5
55.1;3.025096834;0.048943484;1.573869956
55.2;2.317025459;0.190983006;1.793660902
55.3;1.755096834;0.412214748;2.153960855
55.4;1.394316449;0.690983006;2.645898034
55.5;1.27;1;3.257359313
55.6;1.394316449;1.309016994;3.973288486
55.7;1.755096834;1.587785252;4.776057002
55.8;2.317025459;1.809016994;5.645898034
55.9;3.025096834;1.951056516;6.56139321
56;3.81;2;7.5
56.1;4.594903166;1.951056516;8.43860679
56.2;5.302974541;1.809016994;9.354101966
56.3;5.864903166;1.587785252;10.223943
56.4;6.225683551;1.309016994;11.02671151
56.5;6.35;1;11.74264069
56.6;6.225683551;0.690983006;12.35410197
56.7;5.864903166;0.412214748;12.84603915
56.8;5.302974541;0.190983006;13.2063391
56.9;4.594903166;0.048943484;13.42613004
57;3.81;0;13.5
57.1;3.025096834;0.048943484;13.42613004
57.2;2.317025459;0.190983006;13.2063391
57.3;1.755096834;0.412214748;12.84603915
57.4;1.394316449;0.690983006;12.35410197
57.5;1.27;1;11.74264069
57.6;1.394316449;1.309016994;11.02671151
57.7;1.755096834;1.587785252;10.223943
57.8;2.317025459;1.809016994;9.354101966
57.9;3.025096834;1.951056516;8.43860679
58;3.81;2;7.5
58.1;4.594903166;1.951056516;6.56139321
58.2;5.302974541;1.809016994;5.645898034
58.3;5.864903166;1.587785252;4.776057002
58.4;6.225683551;1.309016994;3.973288486
58.5;6.35;1;3.257359313
58.6;6.225683551;0.690983006;2.645898034
58.7;5.864903166;0.412214748;2.153960855
58.8;5.302974541;0.190983006;1.793660902
58.9;4.594903166;0.048943484;1.573869956
59;3.81;0;1.5
59.1;3.025096834;0.048943484;1.573869956
59.2;2.317025459;0.190983006;1.793660902
59.3;1.755096834;0.412214748;2.153960855
59.4;1.394316449;0.690983006;2.645898034
59.5;1.27;1;3.257359313
59.6;1.394316449;1.309016994;3.973288486
59.7;1.755096834;1.587785252;4.776057002
59.8;2.317025459;1.809016994;5.645898034
59.9;3.025096834;1.951056516;6.56139321
60;3.81;2;7.5
60.1;4.594903166;1.951056516;8.43860679
60.2;5.302974541;1.809016994;9.354101966
60.3;5.864903166;1.587785252;10.223943
